Train Set Index,Label,AUM
29675,Rabbit,-2.16151215
22410,Forest,-2.1613895999999997
900,Boy,-2.16107185
20652,Man,-2.1608638
18808,Boy,-2.1608378999999998
38505,Otter,-2.1608291
26652,Worm,-2.16075925
28909,Chimpanzee,-2.1606986499999996
45133,Orange,-2.16065505
14032,Mushroom,-2.1596188
42474,Woman,-2.1592338499999997
24026,Possum,-2.15817195
15860,Porcupine,-2.15776075
15719,Maple Tree,-2.1570135
18595,Pear,-2.15659745
38406,Bed,-2.1564442500000003
8111,Bottle,-2.15545505
30103,Man,-2.1551137999999996
45553,Otter,-2.1547466
37769,Television,-2.15301555
44278,Woman,-2.152927
48372,Otter,-2.1528287500000003
32996,Seal,-2.1527855000000002
49392,Maple Tree,-2.15264525
31201,Tractor,-2.1525122000000003
1932,Lamp,-2.15221595
44811,Bed,-2.1521296999999997
31396,House,-2.1511996499999997
21915,Camel,-2.1509068
30840,Man,-2.1508756499999997
48296,Crocodile,-2.15081015
20504,Streetcar,-2.15059375
43372,Crab,-2.1485277
11191,Hamster,-2.14838425
48746,Wardrobe,-2.14809015
32771,Beaver,-2.1474805999999997
1439,Telephone,-2.1473155000000004
25855,Possum,-2.14699875
38531,Beetle,-2.1463730500000002
20615,Lobster,-2.145357
31188,Bottle,-2.1453474
34256,Bee,-2.14484295
19977,Chimpanzee,-2.14480895
259,Man,-2.1447173
34961,Table,-2.14436815
2512,Leopard,-2.143094
19973,Squirrel,-2.1428189499999997
16815,Telephone,-2.1427433999999996
45914,Possum,-2.1417162
24886,Hamster,-2.14022795
39540,Train,-2.1390715499999997
163,Flatfish,-2.1384293999999997
11480,Dinosaur,-2.1379305
37935,Possum,-2.13740325
49814,Squirrel,-2.1370267999999997
5596,Chimpanzee,-2.1369924
26456,Spider,-2.1367410499999995
29579,Dolphin,-2.1357978500000003
30356,Tulip,-2.1357323499999996
17119,Pine Tree,-2.1346476
9091,Porcupine,-2.13410525
38662,Plain,-2.13333195
10865,Crocodile,-2.1332229
49415,Bowl,-2.13297625
39992,Dolphin,-2.13291085
35718,Seal,-2.13281895
7627,Mushroom,-2.13274535
39675,Palm Tree,-2.13233245
22340,Dolphin,-2.1320826
25207,Baby,-2.1320047499999997
11291,Bus,-2.13132885
41175,Shark,-2.13124935
4972,Bowl,-2.13099865
42762,Seal,-2.1302665
7924,Forest,-2.12942565
30331,Can,-2.1292558
26647,Mouse,-2.1282049499999998
32746,Motorcycle,-2.12790775
4279,Cockroach,-2.12755605
36416,Flatfish,-2.1275281
23484,Plain,-2.1265859999999996
15220,Lamp,-2.12656715
42551,Boy,-2.12631745
21884,Flatfish,-2.1253287
13680,Bee,-2.1251704499999997
35852,Girl,-2.12428675
40042,Butterfly,-2.1241229
40260,Leopard,-2.12315
16934,Table,-2.1217753
45192,Lizard,-2.1217307499999998
17342,Sea,-2.1215657
13293,Raccoon,-2.1213691
3373,Forest,-2.11906775
16845,Snake,-2.1188113
32794,Telephone,-2.11871475
29357,Cattle,-2.11858045
42764,Crocodile,-2.11855685
5681,Camel,-2.118465
28983,Cattle,-2.11803305
7755,Couch,-2.11783315
16351,Television,-2.117293
35593,Plain,-2.1170302
31024,Boy,-2.11623385
30785,Rose,-2.11612735
37345,Porcupine,-2.11562105
8474,Snail,-2.1155115
7233,Mushroom,-2.1154183
29668,Plain,-2.11505095
17859,Road,-2.1148542999999997
24211,Man,-2.1128551
315,Cup,-2.1123309499999996
91,Camel,-2.1122284000000002
16397,Possum,-2.11197125
10463,Chimpanzee,-2.1117496
32886,Train,-2.1116231
13341,Ray,-2.11155835
7776,Porcupine,-2.1113118
39428,Fox,-2.11093325
22592,Mushroom,-2.1105967999999997
34967,Girl,-2.1100632
23795,Girl,-2.1094465500000004
4953,Camel,-2.1093948499999997
12415,Couch,-2.10884325
40176,Squirrel,-2.1087138000000003
24741,Otter,-2.1084653
41742,Otter,-2.1084541000000003
19782,Lizard,-2.10822645
17140,Forest,-2.1075757
16975,Squirrel,-2.1074121999999997
21080,Porcupine,-2.10740385
9383,Train,-2.1068042
23844,Bowl,-2.10672035
19151,Forest,-2.10650915
38777,Bus,-2.10564995
19813,Clock,-2.1051394
2861,Skyscraper,-2.1049509
35423,Lobster,-2.1044299
35854,Bear,-2.1039974
36356,Seal,-2.1037811
16706,House,-2.1037712500000003
21118,Streetcar,-2.1036337
10322,Bowl,-2.1033255
27329,Tulip,-2.1033243
13290,Cloud,-2.10292775
242,Boy,-2.10235545
6410,Lizard,-2.10187705
48087,Beetle,-2.101549
5669,Wolf,-2.10129055
5492,Lizard,-2.1007868
23523,Turtle,-2.1000976500000004
45240,Cup,-2.09878035
9436,Man,-2.0984776
47459,Forest,-2.0984306000000004
34350,Spider,-2.09828555
16395,Hamster,-2.09803315
45151,Beaver,-2.09765135
24285,Forest,-2.0976300500000002
37000,Mouse,-2.09739335
36945,Pine Tree,-2.09729575
34015,Oak Tree,-2.09723435
43719,Lizard,-2.0962658999999997
7571,Spider,-2.0962454999999998
25976,Spider,-2.0957604499999998
26392,Mouse,-2.0948772499999997
14703,Shrew,-2.09477575
29489,Crocodile,-2.0940531499999997
15965,Plain,-2.09342225
21582,Ray,-2.09331085
11876,Aquarium Fish,-2.0932269
35046,Lamp,-2.09313715
11042,Baby,-2.0927963
41137,Boy,-2.0925139
34166,Plate,-2.09188965
2131,Man,-2.09129875
28417,Lizard,-2.0911414
2229,Girl,-2.09088265
36421,Can,-2.0907473999999997
20784,Mushroom,-2.09034505
22908,Shark,-2.089907
40998,Snake,-2.08977165
42333,Beaver,-2.0896643
32238,Tiger,-2.0896372999999997
1378,Pine Tree,-2.0893194999999998
33251,Baby,-2.08925525
17661,Rabbit,-2.0888147999999997
20568,Shrew,-2.0878906500000003
5525,Keyboard,-2.0876976000000003
26292,Leopard,-2.08764485
23232,Seal,-2.0872959
16001,Pine Tree,-2.08719755
4182,Leopard,-2.08644095
21453,Seal,-2.08641925
4989,Chair,-2.0858424500000003
14640,Trout,-2.08577975
24116,Shark,-2.0853651999999996
6913,Boy,-2.085187
21994,Bowl,-2.08510515
44757,Couch,-2.08488555
9238,Cockroach,-2.08463075
34284,Cup,-2.08356985
4162,Aquarium Fish,-2.0827546999999997
10209,Skyscraper,-2.0826506
9910,Crocodile,-2.0824506
16268,Rabbit,-2.0822065
15652,Seal,-2.0819936500000003
5624,Otter,-2.0818106
43960,Poppy,-2.08105475
7805,Seal,-2.0800307
31453,Leopard,-2.07970125
36742,Lizard,-2.0787219
40577,House,-2.07723925
27785,Hamster,-2.07665025
38161,Tractor,-2.0763491999999997
45742,Couch,-2.07619795
8186,Man,-2.07607105
12203,Boy,-2.075582
4522,Clock,-2.0750741
35514,Seal,-2.07481275
3449,Shrew,-2.07433015
15228,Crocodile,-2.07398285
46324,House,-2.0737599500000004
23588,Girl,-2.0734229
20709,Baby,-2.0733175
42125,Cattle,-2.0727499
7769,Crocodile,-2.07270355
25762,Oak Tree,-2.07252775
35528,House,-2.0715531
20931,Shrew,-2.0711476500000003
3630,Leopard,-2.0702318500000003
21808,Train,-2.07016795
11522,Castle,-2.0688378000000003
7841,Beaver,-2.06862235
31938,Spider,-2.068037
41683,Wardrobe,-2.06730505
41962,Lamp,-2.06634865
30068,Flatfish,-2.06625955
11968,Sea,-2.0662489
7450,Couch,-2.0661261
44701,Mouse,-2.06537635
12464,Shrew,-2.065197
27972,Table,-2.06444005
45212,Table,-2.06407665
45166,Otter,-2.06391245
8109,Butterfly,-2.0638869499999997
12728,Sweet Pepper,-2.06324065
2902,Baby,-2.0625851500000003
21341,Couch,-2.06248525
34167,Shrew,-2.062074
19083,Chimpanzee,-2.0620617500000002
44620,Lobster,-2.0620412499999996
36719,Can,-2.0611212500000002
33329,Beaver,-2.0609621999999996
42659,Whale,-2.06021665
31988,Tractor,-2.05945725
6099,Porcupine,-2.0586314999999997
29898,Worm,-2.05862905
10857,Orchid,-2.0580219
42785,Rabbit,-2.0580103999999997
5963,Willow Tree,-2.05763675
4649,Pine Tree,-2.05662755
7704,Dinosaur,-2.05654555
15122,Bowl,-2.0559854
35419,Squirrel,-2.05586725
13356,Boy,-2.0548234499999998
3891,Baby,-2.0546465
32535,Dinosaur,-2.0542841000000003
44974,Squirrel,-2.0539563
21616,Ray,-2.0539526
18884,Dinosaur,-2.05290235
464,Bed,-2.0523158999999995
10835,Snail,-2.0522821
29164,Pine Tree,-2.05161985
49446,Squirrel,-2.050923
47562,Turtle,-2.0507804
44041,Orange,-2.0503487
38786,Beaver,-2.04849875
42122,Mountain,-2.04843815
17775,Girl,-2.0483858
25333,Dinosaur,-2.0482808
23757,Lamp,-2.04811215
21336,Lizard,-2.0475132
33739,Pickup Truck,-2.0469419
45841,Porcupine,-2.0468716999999996
29784,Cattle,-2.045505
4282,Snail,-2.04543635
29157,Porcupine,-2.0448711
23698,Plain,-2.0434734
48653,Pear,-2.0430801
44245,Boy,-2.0426541499999997
49227,Lobster,-2.0422314
29841,Elephant,-2.04192015
41814,Shark,-2.04183495
2114,Kangaroo,-2.04146125
44280,House,-2.04008815
14048,Baby,-2.03974585
39393,Tulip,-2.0395475000000003
41279,Ray,-2.0395188
6599,Possum,-2.03943445
19496,Butterfly,-2.03940655
33055,Turtle,-2.0392102
15309,Seal,-2.03895435
41843,Willow Tree,-2.0375812499999997
6073,Maple Tree,-2.0374698
18983,Tulip,-2.03725355
21674,Sweet Pepper,-2.03686845
33056,Rabbit,-2.0364832
32663,Woman,-2.03605365
19815,Porcupine,-2.03592015
44768,Crab,-2.0354380499999998
1388,Crocodile,-2.03463495
29505,Bear,-2.03457545
9123,Flatfish,-2.03431285
29456,Palm Tree,-2.03429265
29947,Television,-2.03427795
6334,Turtle,-2.0340682
43251,Can,-2.0335571000000003
48479,Shark,-2.03317695
46053,Dinosaur,-2.03254115
48896,Shark,-2.0324797500000003
6777,Otter,-2.0323953500000003
2715,Lizard,-2.03234785
7022,Snake,-2.03181125
455,Girl,-2.0313614
1469,Raccoon,-2.0313483000000003
536,Shrew,-2.0312844500000002
37034,Raccoon,-2.0311384
29615,Trout,-2.0308371000000003
18556,Bicycle,-2.03023925
6233,Couch,-2.0298343
9600,Boy,-2.02932515
15945,Willow Tree,-2.0292493
38423,Otter,-2.0286037500000003
16908,Cattle,-2.02845505
7313,Boy,-2.02842605
38227,Crab,-2.02806015
49371,Lobster,-2.0263648
39079,Snail,-2.0260067
38611,Chimpanzee,-2.02596405
46400,House,-2.0256594
45761,House,-2.0253101
44431,Lawn Mower,-2.0251476999999998
37937,Tulip,-2.025099
10544,Mouse,-2.02427965
40652,Castle,-2.02422235
41099,Shrew,-2.0234914999999996
11574,Caterpillar,-2.0224675000000003
16149,Shrew,-2.02173995
45698,Rose,-2.02166785
7031,Beaver,-2.01867265
18546,Otter,-2.01817955
28700,Sea,-2.0181352500000003
29697,Beetle,-2.0170636
12261,Table,-2.017053
8154,Sea,-2.0151007
35463,Plate,-2.01507895
24702,Boy,-2.0149663
32269,Mouse,-2.0136982000000003
30324,Trout,-2.01332285
32237,Leopard,-2.01214475
4566,Lobster,-2.01167185
43417,Road,-2.01114605
13689,Can,-2.0108847
937,Lamp,-2.0099836
14904,Spider,-2.0099245000000003
47462,Baby,-2.009755
40971,Boy,-2.0088775
21632,Woman,-2.00886455
49548,Lawn Mower,-2.0084794500000003
30545,Mouse,-2.00788135
28616,Pear,-2.0077146
3193,Bear,-2.0076744
45301,Plate,-2.0075765
7265,Boy,-2.00658695
11986,Girl,-2.0059651
38389,Flatfish,-2.0057971500000003
30186,Shrew,-2.0053482
12384,Cockroach,-2.0050893
20413,Beaver,-2.0048042
18328,Forest,-2.0036522
3003,Poppy,-2.0031688500000002
13656,Pine Tree,-2.00309675
24656,Bear,-2.0027593
20430,Keyboard,-2.0026536
45936,Woman,-2.0023349
2125,Caterpillar,-2.0021904499999996
20192,Bridge,-2.00212675
36777,Lobster,-2.00101575
40932,Chair,-2.000567
33950,Apple,-2.0001467
7631,Ray,-2.0000437
19702,Snake,-1.99900375
25685,Woman,-1.9989119999999998
26298,Bowl,-1.9987637
40363,Caterpillar,-1.9984926499999998
35433,Ray,-1.9965935
14078,Otter,-1.9960757
12490,Camel,-1.9959829500000001
9646,Possum,-1.9958659
19768,Boy,-1.99528755
19163,Flatfish,-1.9951549500000003
43648,Willow Tree,-1.99472725
5719,Elephant,-1.993194
47779,Worm,-1.9923005000000003
39313,Seal,-1.99192375
38483,Crab,-1.99171875
9793,Spider,-1.9914321999999998
25183,Willow Tree,-1.9894118
26679,Tulip,-1.9890235
5168,Snake,-1.9884320500000001
48680,Seal,-1.98840575
47121,Fox,-1.9883950499999998
27909,Bottle,-1.98809775
31206,Chimpanzee,-1.9876584000000002
33482,Cup,-1.98734725
41402,Woman,-1.9860541
716,Mouse,-1.98598895
16623,Whale,-1.98584855
997,Plain,-1.9858103500000002
40501,Woman,-1.9854235999999998
48549,Lizard,-1.9852565500000001
41954,Lawn Mower,-1.9848108500000001
8011,Bowl,-1.9843225999999998
16669,Turtle,-1.9827184999999998
4382,Baby,-1.98264715
36674,Turtle,-1.9815767
49280,Bowl,-1.9809676500000002
35744,Willow Tree,-1.9809472999999997
23225,Whale,-1.9809046000000001
39330,Woman,-1.9804689999999998
43772,Turtle,-1.9799821
30469,Clock,-1.97969565
17833,Caterpillar,-1.9795446
4552,Pine Tree,-1.9795188
36167,Boy,-1.97941685
32976,Man,-1.9793379000000004
3220,Possum,-1.9791934
40113,Flatfish,-1.97869415
36756,Bottle,-1.9782426000000002
19880,Trout,-1.978045
16148,Beaver,-1.9779273499999999
40471,Seal,-1.9777226
13924,Forest,-1.97756035
43053,Kangaroo,-1.97743995
48038,Ray,-1.9774385
46582,Elephant,-1.97673955
10647,Otter,-1.9753073499999998
10446,Snake,-1.9750896500000001
27748,Caterpillar,-1.97451885
32090,Flatfish,-1.97432885
31932,Trout,-1.9741580499999998
18625,Girl,-1.9741473
33265,Shark,-1.9739867
46843,Skunk,-1.97355905
10462,Caterpillar,-1.97353115
40799,Otter,-1.9724466
39558,Snake,-1.9719877499999998
37635,Rabbit,-1.97190905
24594,Crocodile,-1.97149125
4489,Girl,-1.9714273000000002
25692,Mouse,-1.9710464499999998
1220,Shrew,-1.97064415
24141,Couch,-1.96966235
29813,Otter,-1.9691138000000001
26777,Mountain,-1.9689695999999999
29091,Rabbit,-1.9685419
2186,Castle,-1.9682134
16630,Lamp,-1.9680454
19448,Table,-1.9671078000000002
29484,Shrew,-1.96670225
22827,Rose,-1.9666133499999998
18351,Crab,-1.9661188
46223,Bus,-1.9653615000000002
5564,Man,-1.9649412499999999
24081,Lamp,-1.9649404
29621,Bus,-1.9648233
32840,Cattle,-1.96478215
23273,Cockroach,-1.9644077
38001,Bee,-1.96402785
48871,Willow Tree,-1.96383935
46160,Tank,-1.9638377
29946,Forest,-1.9637721
18650,Rose,-1.9634231
45134,Possum,-1.9633067999999998
42072,Poppy,-1.9632724499999998
16859,Mushroom,-1.9631143
3205,Train,-1.9623734000000002
41025,Lobster,-1.9617273000000002
45206,Pickup Truck,-1.9616547
25980,Bee,-1.9614593499999997
13174,Mouse,-1.9613651
31231,Butterfly,-1.9605901000000001
20139,Girl,-1.9602399999999998
45838,Pine Tree,-1.95994125
46249,Train,-1.9597734999999998
20438,Pear,-1.9593612499999997
41216,Seal,-1.9593203
23764,Leopard,-1.9590679
23574,Worm,-1.9590111499999998
1631,Crocodile,-1.95863035
25444,Dinosaur,-1.9585731000000002
49470,Seal,-1.9585460000000001
1638,Tiger,-1.9577547499999999
22131,Snail,-1.9572452
32954,Butterfly,-1.95723115
47671,Man,-1.9570606000000002
17729,Mouse,-1.95660745
18767,Hamster,-1.9556662999999999
2429,Beaver,-1.9550290000000001
17166,Lamp,-1.9543539
38157,Telephone,-1.9540481
39953,Ray,-1.95349205
7140,Spider,-1.9527494
49275,Dolphin,-1.9526628499999998
46307,Beetle,-1.95249255
7636,Girl,-1.9523909000000002
12026,Turtle,-1.9515296500000001
9755,Bed,-1.9514635500000002
45752,Seal,-1.9511523
36880,Whale,-1.9510539
41875,Bus,-1.9501166499999998
42994,Lamp,-1.9494539
37660,Bear,-1.9493350999999999
39641,Pine Tree,-1.9490615
10411,Lamp,-1.9478916
42283,Woman,-1.94777115
49532,Flatfish,-1.94754045
39931,Ray,-1.9474213
40388,Mouse,-1.9473294499999998
25728,Snail,-1.94731795
15283,Girl,-1.947028
41881,Lamp,-1.9469870500000002
23953,Can,-1.9469175500000002
1394,Fox,-1.94659775
7788,Kangaroo,-1.9460441000000002
12225,Lizard,-1.94598925
35512,Man,-1.94513205
46941,Crab,-1.9447074500000001
44456,Couch,-1.9443424999999999
18418,Shark,-1.9441311
11249,Lizard,-1.9433233
16431,Worm,-1.94232095
49659,Mountain,-1.9414652500000003
15750,Whale,-1.94039035
19904,Porcupine,-1.9403169
37063,Woman,-1.9402232499999998
10971,Boy,-1.9401184
34994,Caterpillar,-1.9400172
20300,Worm,-1.9393499
4517,Spider,-1.9392585000000002
13571,Girl,-1.93907965
36663,Beetle,-1.9389400499999998
20008,Boy,-1.9386261499999997
27299,Bus,-1.93797525
23096,Tulip,-1.9375458499999998
25703,Whale,-1.93734925
17688,Seal,-1.9372607
39435,Mountain,-1.93688395
39709,Shrew,-1.9365922
34752,Tulip,-1.9365169
30992,Skyscraper,-1.9362401
14433,Tiger,-1.9357959999999999
5012,Butterfly,-1.9355001500000002
25974,Aquarium Fish,-1.9354178499999999
1907,Bus,-1.9354030999999998
4226,Ray,-1.9351120000000002
4856,Dinosaur,-1.9342254
46191,Lawn Mower,-1.9341002
30016,Seal,-1.9340754
23956,Shrew,-1.9336870999999998
40347,Porcupine,-1.9334856
15205,Raccoon,-1.932845
14886,Snake,-1.9308475
17104,Spider,-1.930782
2396,Pickup Truck,-1.9305108999999998
14726,Mouse,-1.9303938
7780,Cloud,-1.930388
49756,Dinosaur,-1.9297682000000003
15446,Flatfish,-1.9296541500000002
18493,Cattle,-1.9294278
27213,Rocket,-1.92919595
43414,Shrew,-1.92902385
5265,Trout,-1.92855695
1464,Table,-1.9272559999999999
14229,Tiger,-1.9272486000000002
42951,Table,-1.9272067499999999
11967,Television,-1.92707545
49788,Possum,-1.9268250500000002
15300,Whale,-1.92634005
34677,Leopard,-1.9248506
23427,Dinosaur,-1.9247721000000002
22502,Bear,-1.924169
8946,Beaver,-1.9240656999999999
12229,House,-1.9236829000000002
23975,Leopard,-1.9222027499999998
47698,Mouse,-1.92215605
33179,Porcupine,-1.92213215
37616,Shrew,-1.92205195
40207,Caterpillar,-1.92082315
13082,Woman,-1.9201359
42878,Table,-1.91991285
38914,Mouse,-1.9198072
13485,Lizard,-1.9189059999999998
43940,Lawn Mower,-1.9188174500000001
43059,Caterpillar,-1.918616
23151,Crocodile,-1.9183210000000002
33679,Poppy,-1.9182150500000001
25848,Woman,-1.91656455
16190,Leopard,-1.9159426000000002
35167,Tulip,-1.9158897499999998
41126,Bear,-1.9158070999999999
12321,Rabbit,-1.9157699
39372,Camel,-1.9155404500000002
38716,Caterpillar,-1.91495145
8244,Dinosaur,-1.9135816500000002
2101,Tulip,-1.9132367000000001
36348,Kangaroo,-1.9125419
31955,Dinosaur,-1.91216505
35489,Dolphin,-1.91213885
22276,Man,-1.91157355
24149,Baby,-1.9105869999999998
19070,Cloud,-1.9095559
19445,Bus,-1.9095271
10812,Bear,-1.90944175
16145,Can,-1.9091149499999998
31101,Beetle,-1.9089798500000001
18526,Kangaroo,-1.9080211999999999
45963,Leopard,-1.9077894
19877,Orange,-1.9070484
19375,Girl,-1.9068464500000002
10623,Plate,-1.9058535
39156,Couch,-1.9055683499999998
28225,Bowl,-1.90500345
23178,Bear,-1.904648
5173,Bear,-1.9046471
8472,Tiger,-1.9045530999999998
9446,Squirrel,-1.9043394999999999
28793,Plain,-1.9036118999999998
37530,Baby,-1.90331375
20581,Camel,-1.9019209499999998
4313,Bed,-1.9014758500000002
12136,Dinosaur,-1.9005189
12391,Snail,-1.9002694
31870,Crab,-1.90025465
11359,Beaver,-1.8996069
16102,Lizard,-1.8987537000000003
34900,Boy,-1.8980885
25975,Sweet Pepper,-1.8977461
32665,Telephone,-1.8973068999999998
12364,Lamp,-1.8967596999999998
24400,Raccoon,-1.8966272499999999
6368,Cup,-1.89616155
768,Tulip,-1.8961009
4435,Seal,-1.8958731000000002
28529,Beaver,-1.8949638000000002
24794,Otter,-1.8949474
33774,Porcupine,-1.89459345
14072,Bowl,-1.89431005
6359,Flatfish,-1.89401845
5163,Otter,-1.8939889499999998
27108,Pear,-1.89384845
40811,Train,-1.8933514999999999
39975,Bowl,-1.8920569999999999
22262,Man,-1.89168015
38511,Rocket,-1.89167365
740,Woman,-1.8916016
36866,Wolf,-1.89157215
45002,Raccoon,-1.8912821
15900,Lizard,-1.88926665
30181,Snail,-1.88913685
2159,Possum,-1.8888743
44470,Otter,-1.88885875
25785,Beetle,-1.8887800000000001
10636,Tiger,-1.8884392500000002
33745,Girl,-1.8880590499999998
36850,Lobster,-1.8877411500000003
14445,Tulip,-1.8861371
6204,Sweet Pepper,-1.8861222999999998
14608,Cloud,-1.8858010999999997
23363,Woman,-1.8851523
16901,Woman,-1.8845296500000002
8450,Butterfly,-1.884474
651,Beaver,-1.88299005
47967,Pine Tree,-1.8820170000000003
8534,Shrew,-1.88138555
4043,Lizard,-1.88055915
13652,Raccoon,-1.8795911499999998
9025,Raccoon,-1.8791707
23452,Boy,-1.8790078499999998
29139,Train,-1.8790045
6631,Turtle,-1.8787194999999999
32496,Baby,-1.87849335
27998,Wolf,-1.87780675
3456,Girl,-1.8772579
24548,Shrew,-1.8765881500000001
18786,Tank,-1.87619125
43264,Cup,-1.8761797000000002
42353,Rabbit,-1.8753474000000003
24968,Squirrel,-1.8752621999999999
19742,Lobster,-1.87521995
8190,Pine Tree,-1.8746067499999999
10756,Lion,-1.8743175
29099,Bowl,-1.87373835
46991,Baby,-1.87283315
15310,Fox,-1.87203925
7666,Butterfly,-1.87148535
42116,Beetle,-1.8713196499999998
30291,Porcupine,-1.87118215
42960,Tulip,-1.8702891999999998
1858,Bed,-1.87005
8869,Possum,-1.8695928
49724,Fox,-1.8684164
20582,Bottle,-1.8683712
34298,Mushroom,-1.8671559
27592,Girl,-1.8670847
3201,Crab,-1.8667106500000001
5648,Whale,-1.86647965
21962,Mountain,-1.8663715
49662,Lamp,-1.866351
30693,Lion,-1.8662896500000001
35711,Woman,-1.8662535
13782,Skunk,-1.8657172000000002
34365,Turtle,-1.8655391
16152,Lobster,-1.8654309000000002
30937,Television,-1.8649133
38814,Rocket,-1.8644176
5392,Worm,-1.86421525
46573,Sea,-1.864153
46537,Shrew,-1.8629731499999997
48865,Snake,-1.8628973500000003
33010,Tulip,-1.8627782499999999
48836,Girl,-1.8627438
48604,Willow Tree,-1.8626782000000002
26245,Camel,-1.8624275
47059,Ray,-1.86236575
32077,Pine Tree,-1.86231125
13695,Beaver,-1.8615116499999997
8123,Rabbit,-1.86141405
20270,Woman,-1.8598764
43075,Castle,-1.859742
45130,Maple Tree,-1.85936185
41053,Woman,-1.85792
25286,Rose,-1.8570679
11334,Woman,-1.8564558999999998
44500,Girl,-1.8560553
42270,Whale,-1.85594715
8169,Shark,-1.8558333
20554,Turtle,-1.85494855
9563,Bear,-1.85485925
19176,Shrew,-1.853793
44366,Possum,-1.8535648
38940,Lizard,-1.8533813000000001
24530,Bowl,-1.8531486000000001
23858,Seal,-1.8527602500000002
46967,Telephone,-1.8527254000000002
29131,Clock,-1.85126425
25464,Otter,-1.8508710999999998
13028,Trout,-1.8507403999999998
44725,Apple,-1.8506089000000001
37027,Forest,-1.85053025
36564,Dolphin,-1.850529
6207,Poppy,-1.8498912
28264,Shrew,-1.8492226499999997
15883,Girl,-1.84910745
49459,Tiger,-1.8488804
5420,Couch,-1.8484755
1421,Bear,-1.84768045
16313,Dinosaur,-1.84729255
47157,Otter,-1.8472487000000002
23207,Seal,-1.8463241
15069,Train,-1.8458096
32441,Lamp,-1.845749
27204,Trout,-1.8457023
41526,Dinosaur,-1.8456207
16890,Worm,-1.8449821499999999
8629,Seal,-1.8448158499999998
18219,Tulip,-1.84310765
11403,Bridge,-1.8428577999999998
42705,Tulip,-1.8424982
41407,Woman,-1.8415921499999999
37989,Sea,-1.8407011
27296,Lizard,-1.8405548499999997
46408,Lizard,-1.84044555
39161,Man,-1.8395291499999997
30625,Camel,-1.8391096500000002
7792,Lawn Mower,-1.8388819500000002
46861,Otter,-1.8384903000000001
13476,Beetle,-1.8370026
26459,Telephone,-1.8369592000000001
9915,Pear,-1.8369367000000003
23977,Castle,-1.8363307
37672,Rocket,-1.8361079499999997
38750,Hamster,-1.8354267
44980,Otter,-1.83516075
34624,Otter,-1.8351477
47239,Otter,-1.8346855999999998
28233,Bowl,-1.83432765
43236,House,-1.8340367499999999
7300,Tiger,-1.8336592
2349,Plain,-1.83353865
13276,Couch,-1.83339445
10033,Oak Tree,-1.8332766
42896,Sweet Pepper,-1.8331061
27521,Bus,-1.8329422000000002
18289,Seal,-1.8316249500000001
32792,Caterpillar,-1.8315888999999999
22332,Beetle,-1.83104075
43836,Mushroom,-1.8308810000000002
13371,Flatfish,-1.8308646499999999
30620,Girl,-1.8299962
32769,Woman,-1.8299012000000001
33977,Baby,-1.8295112
40311,Can,-1.8292654
25973,Beaver,-1.82865925
43930,Kangaroo,-1.8273909
47750,Caterpillar,-1.8270017500000002
18113,Man,-1.826375
20515,Turtle,-1.826139
31817,Bee,-1.8261218499999998
27202,Cloud,-1.8258294
32126,Mouse,-1.82567375
25921,Bridge,-1.8255065999999998
21183,Trout,-1.8251773
39088,Shrew,-1.8245250999999998
10670,Turtle,-1.8237908000000003
4126,Turtle,-1.82371735
43999,Woman,-1.8227013999999997
42747,Couch,-1.82261795
48901,Castle,-1.8222067
9919,Seal,-1.82108055
40380,Otter,-1.8206213
47298,Raccoon,-1.8202582500000002
39023,Bed,-1.82006895
17147,Beaver,-1.8195849499999999
40339,Turtle,-1.8195106
25763,Bear,-1.81948015
27339,Raccoon,-1.8188247
43581,Lobster,-1.8186269
18596,Lobster,-1.8183135499999998
30865,Telephone,-1.8181299499999999
8305,Mushroom,-1.817704
3946,Elephant,-1.81740365
32999,Bicycle,-1.8161998
29670,Train,-1.81614825
47828,Bottle,-1.8159606000000001
37490,Pine Tree,-1.8156721999999998
15360,Can,-1.8156574499999998
30038,Crab,-1.81495945
12971,Palm Tree,-1.8133979500000001
42985,Maple Tree,-1.8129849999999998
44888,Bee,-1.81275985
32816,Seal,-1.8126670999999996
15442,Beaver,-1.81201165
38033,Chimpanzee,-1.81187325
23615,Man,-1.8115412499999999
5419,Flatfish,-1.8105293000000002
40028,Sea,-1.80999635
2717,Boy,-1.8094293999999997
31912,Lamp,-1.8093793500000002
35241,Bowl,-1.8091762999999998
2070,Mouse,-1.80875105
32059,Possum,-1.80756605
27601,Pine Tree,-1.8075421999999999
35992,Lobster,-1.8072698500000002
40973,Rabbit,-1.8063424000000001
13884,Raccoon,-1.80523145
4885,Mouse,-1.80491905
44838,Otter,-1.80429305
7626,Television,-1.8042631500000001
27631,Porcupine,-1.80388605
30650,Dolphin,-1.8038169
6417,Snake,-1.8032899000000002
41232,Bottle,-1.8029233999999998
27648,Seal,-1.80225265
38365,Woman,-1.80146385
22561,Leopard,-1.8012122000000002
31448,Mouse,-1.800812
40389,Butterfly,-1.80009145
29072,Girl,-1.7995966
36808,Road,-1.7991624
35422,House,-1.79909525
36236,Flatfish,-1.79901825
1869,Otter,-1.7989592499999998
48195,Forest,-1.7983628
27518,Orchid,-1.79821615
47116,Possum,-1.7977303
25854,Girl,-1.7976236000000003
5127,Dolphin,-1.7968946
28920,Table,-1.7964853
